metric,asedx_p_2017,LP_asedx_p_2017,asedx_p_2017_GE65,LP_asedx_p_2017_GE65,asedx_p_2017_LT65,LP_asedx_p_2017_LT65,asedx_p_2018,LP_asedx_p_2018,asedx_p_2018_GE65,LP_asedx_p_2018_GE65,asedx_p_2018_LT65,LP_asedx_p_2018_LT65,asedx_p_2019,LP_asedx_p_2019,asedx_p_2019_GE65,LP_asedx_p_2019_GE65,asedx_p_2019_LT65,LP_asedx_p_2019_LT65,asedx_p_2020,LP_asedx_p_2020,asedx_p_2020-2023,LP_asedx_p_2020-2023,asedx_p_2020-2023_GE65,LP_asedx_p_2020-2023_GE65,asedx_p_2020-2023_LT65,LP_asedx_p_2020-2023_LT65,asedx_p_2020_GE65,LP_asedx_p_2020_GE65,asedx_p_2020_LT65,LP_asedx_p_2020_LT65,asedx_p_2021,LP_asedx_p_2021,asedx_p_2021_GE65,LP_asedx_p_2021_GE65,asedx_p_2021_LT65,LP_asedx_p_2021_LT65,asedx_p_2022,LP_asedx_p_2022,asedx_p_2022_GE65,LP_asedx_p_2022_GE65,asedx_p_2022_LT65,LP_asedx_p_2022_LT65,asedx_p_2023,LP_asedx_p_2023,asedx_p_2023_GE65,LP_asedx_p_2023_GE65,asedx_p_2023_LT65,LP_asedx_p_2023_LT65,asedx_p_2024,LP_asedx_p_2024,asedx_p_2024_GE65,LP_asedx_p_2024_GE65,asedx_p_2024_LT65,LP_asedx_p_2024_LT65,Sum_|LP|_LP<=-5.0
f1484910,0.021941,-0.147,0.033884,-0.244,0.003595,-0.021,-0.019935,-0.132,-0.032231,-0.23,0.000846,-0.005,-0.004348,-0.026,-0.000434,-0.003,-0.007468,-0.046,-0.006984,-0.042,0.007727,-0.047,0.009217,-0.057,0.005859,-0.035,-0.006371,-0.039,-0.003975,-0.024,0.02352,-0.159,0.035281,-0.256,0.005945,-0.036,0.007154,-0.044,0.015203,-0.097,-0.003505,-0.021,0.010449,-0.065,0.00827,-0.051,0.0109,-0.068,-0.002365,-0.014,-0.01338,-0.085,0.014471,-0.092,0.0
f1486510,0.141971,-1.773,0.109872,-1.187,0.090168,-0.885,-0.023548,-0.159,-0.003307,-0.02,-0.0472,-0.367,-0.091831,-0.909,-0.083638,-0.794,-0.039966,-0.298,0.163307,-2.229,-0.095478,-0.962,-0.10047,-1.038,-0.04557,-0.351,0.13569,-1.649,0.182053,-2.675,-0.051249,-0.408,-0.059013,-0.491,0.001068,-0.006,-0.162771,-2.217,-0.123852,-1.428,-0.156265,-2.072,-0.202363,-3.21,-0.187583,-2.816,-0.113237,-1.243,-0.240111,-4.347,-0.231489,-4.07,-0.138182,-1.697,0.0
f1486310,0.094325,-0.945,0.073512,-0.662,0.051046,-0.406,-0.000528,-0.003,0.005224,-0.031,-0.004868,-0.029,-0.070934,-0.63,-0.057115,-0.47,-0.041192,-0.31,0.159441,-2.142,-0.017115,-0.111,-0.066294,-0.574,0.075761,-0.691,0.108831,-1.17,0.226877,-3.926,0.015232,-0.098,-0.017315,-0.112,0.053019,-0.427,-0.080566,-0.753,-0.086281,-0.83,-0.03672,-0.269,-0.084528,-0.806,-0.115983,-1.29,0.01985,-0.131,-0.159739,-2.149,-0.192459,-2.942,-0.011488,-0.072,0.0
f1486110,0.126674,-1.479,0.115344,-1.279,0.044451,-0.341,-0.037442,-0.275,-0.020579,-0.136,-0.039735,-0.296,-0.076551,-0.701,-0.083405,-0.791,-0.004591,-0.027,0.047989,-0.375,-0.030171,-0.212,-0.032031,-0.228,-0.014903,-0.095,0.033179,-0.238,0.068988,-0.607,0.041551,-0.313,0.029383,-0.206,0.067441,-0.588,-0.066209,-0.573,-0.036167,-0.264,-0.099456,-1.022,-0.084197,-0.802,-0.074207,-0.671,-0.055674,-0.455,-0.112973,-1.239,-0.108088,-1.158,-0.068493,-0.601,0.0
f1486010,0.119004,-1.342,0.078199,-0.722,0.090522,-0.89,0.005464,-0.033,0.026615,-0.183,-0.027682,-0.192,-0.100173,-1.033,-0.08401,-0.799,-0.060482,-0.508,0.221223,-3.754,-0.036856,-0.27,-0.076909,-0.705,0.02201,-0.147,0.19447,-2.996,0.214207,-3.546,0.025334,-0.173,-0.01831,-0.12,0.064943,-0.559,-0.147709,-1.89,-0.155372,-2.053,-0.094409,-0.947,-0.168052,-2.338,-0.194122,-2.986,-0.0534,-0.431,-0.207352,-3.349,-0.215212,-3.575,-0.100196,-1.034,0.0
f1485910,0.056935,-0.468,0.050226,-0.398,0.02955,-0.207,-0.004995,-0.03,0.010524,-0.065,-0.028246,-0.196,-0.030197,-0.213,-0.038193,-0.282,0.00598,-0.036,0.192753,-2.95,0.007739,-0.047,-0.031335,-0.222,0.077964,-0.719,0.150873,-1.956,0.234601,-4.169,0.014445,-0.092,-0.00975,-0.06,0.057111,-0.47,-0.058259,-0.483,-0.061116,-0.515,-0.02972,-0.209,-0.063781,-0.545,-0.087903,-0.853,0.01729,-0.112,-0.147289,-1.881,-0.174683,-2.495,-0.022812,-0.153,0.0
f1485810,0.077944,-0.719,0.050331,-0.399,0.071633,-0.639,0.007308,-0.044,0.011084,-0.069,-0.006855,-0.042,-0.059368,-0.495,-0.039655,-0.295,-0.059088,-0.492,0.188524,-2.84,-0.088156,-0.857,-0.09043,-0.889,-0.05974,-0.499,0.170115,-2.386,0.174764,-2.497,-0.089731,-0.879,-0.090995,-0.897,-0.057687,-0.477,-0.152814,-1.998,-0.133826,-1.613,-0.12144,-1.385,-0.184814,-2.745,-0.169935,-2.382,-0.119884,-1.357,-0.220248,-3.725,-0.207447,-3.352,-0.145786,-1.85,0.0
f1485410,0.007803,-0.048,-0.001001,-0.006,0.013762,-0.087,-0.053137,-0.428,-0.039928,-0.298,-0.036288,-0.265,0.044639,-0.342,0.038999,-0.289,0.024948,-0.17,-0.089158,-0.871,-0.046297,-0.359,-0.056043,-0.459,-0.003657,-0.022,-0.098138,-1.002,-0.041839,-0.316,-0.058543,-0.486,-0.066477,-0.577,-0.022239,-0.149,-0.011629,-0.073,-0.019456,-0.128,0.016678,-0.108,-0.004749,-0.028,-0.018378,-0.12,0.030325,-0.214,0.016067,-0.104,0.012115,-0.076,0.020926,-0.139,0.0
f1485310,0.056257,-0.461,0.039557,-0.294,0.034259,-0.247,-0.006119,-0.037,-0.00435,-0.026,-0.007592,-0.046,-0.027941,-0.194,-0.018921,-0.124,-0.021782,-0.146,0.131439,-1.567,-0.114758,-1.269,-0.153194,-2.006,0.021297,-0.142,0.104226,-1.096,0.161886,-2.197,-0.211712,-3.474,-0.213746,-3.532,-0.152321,-1.987,-0.153464,-2.012,-0.173312,-2.462,-0.017471,-0.114,-0.119864,-1.357,-0.164248,-2.25,0.057067,-0.47,-0.148818,-1.913,-0.19277,-2.951,0.040334,-0.302,0.0
f1485210,-0.012831,-0.081,-0.022312,-0.15,0.004536,-0.027,0.009612,-0.059,0.025735,-0.176,-0.021304,-0.142,0.015348,-0.098,0.007045,-0.043,0.022176,-0.149,-0.00654,-0.04,-0.055014,-0.448,-0.086269,-0.83,0.032676,-0.233,-0.01973,-0.13,0.031393,-0.223,-0.082537,-0.779,-0.100944,-1.045,-0.03035,-0.214,-0.057422,-0.474,-0.085391,-0.818,0.027784,-0.193,-0.024184,-0.164,-0.059567,-0.497,0.063458,-0.541,-0.051094,-0.407,-0.079424,-0.738,0.044767,-0.344,0.0
f1485110,-0.009132,-0.056,-0.009337,-0.058,-0.001902,-0.011,0.001255,-0.007,0.00031,-0.002,0.007097,-0.043,0.02138,-0.142,0.020382,-0.135,0.000184,-0.001,-0.049464,-0.39,-0.039223,-0.291,-0.071853,-0.641,0.028505,-0.199,-0.051585,-0.412,-0.036542,-0.267,-0.065941,-0.57,-0.081524,-0.766,-0.041416,-0.312,-0.02924,-0.205,-0.067364,-0.587,0.053267,-0.429,0.012137,-0.076,-0.037259,-0.274,0.092391,-0.917,9.5e-05,-0.001,-0.035432,-0.257,0.073471,-0.662,0.0
f1485010,-0.012196,-0.077,-0.019942,-0.132,-0.000967,-0.006,-0.022607,-0.152,0.019262,-0.127,-0.03178,-0.226,0.021688,-0.145,-0.012317,-0.077,0.028362,-0.197,-0.007298,-0.044,0.001157,-0.007,-0.01464,-0.093,0.01238,-0.078,-0.01876,-0.123,0.005287,-0.032,0.004589,-0.027,0.012405,-0.078,-0.00427,-0.025,0.013812,-0.088,-0.001209,-0.007,0.017521,-0.114,-0.002931,-0.017,-0.016228,-0.105,0.010154,-0.063,-0.001256,-0.007,-0.032133,-0.229,0.024032,-0.163,0.0
f1532113,-0.022418,-0.15,-0.005336,-0.032,-0.035916,-0.262,-0.001147,-0.007,-0.002878,-0.017,0.018519,-0.121,-0.009127,-0.056,-0.022967,-0.155,0.01291,-0.082,-0.088305,-0.859,0.023623,-0.16,0.009279,-0.057,0.045175,-0.348,-0.089937,-0.882,-0.065523,-0.565,0.015696,-0.101,0.011403,-0.071,0.020619,-0.137,0.046897,-0.364,0.019596,-0.129,0.075955,-0.693,0.08378,-0.796,0.066074,-0.572,0.073012,-0.656,0.088228,-0.858,0.064101,-0.549,0.095632,-0.965,0.0
f1532418,-0.068498,-0.601,-0.062746,-0.533,-0.026779,-0.185,-0.024238,-0.164,-0.015205,-0.097,-0.023537,-0.159,0.041507,-0.313,0.038808,-0.288,0.016675,-0.108,-0.025613,-0.175,0.04502,-0.346,0.068951,-0.606,0.010081,-0.063,-0.000624,-0.004,-0.069313,-0.61,0.006044,-0.037,0.028681,-0.2,-0.009901,-0.061,0.060148,-0.504,0.066343,-0.575,0.050246,-0.398,0.057996,-0.48,0.069563,-0.613,0.028326,-0.197,0.102193,-1.064,0.108982,-1.173,0.055945,-0.458,0.0
f1532518,-0.028745,-0.201,-0.051261,-0.408,0.029907,-0.21,-0.019718,-0.13,-0.011922,-0.075,-0.026807,-0.185,0.066655,-0.579,0.077015,-0.707,0.004723,-0.028,-0.092065,-0.912,-0.09618,-0.973,-0.084099,-0.8,-0.09631,-0.975,-0.071759,-0.64,-0.120877,-1.375,-0.172445,-2.441,-0.155283,-2.051,-0.161123,-2.18,-0.055985,-0.458,-0.070551,-0.625,-0.008283,-0.051,-0.018498,-0.121,-0.019773,-0.13,-0.015769,-0.101,-0.010872,-0.068,-0.001881,-0.011,-0.036361,-0.266,0.0
f1547518,0.00386,-0.023,0.004963,-0.03,-0.002231,-0.013,0.001127,-0.007,0.000356,-0.002,0.002706,-0.016,-0.002061,-0.012,-0.002763,-0.016,0.000908,-0.005,0.004654,-0.028,0.01831,-0.12,-0.033921,-0.244,0.011602,-0.073,0.001446,-0.008,0.010658,-0.066,0.00553,-0.033,-0.00072,-0.004,0.00914,-0.056,0.027718,-0.192,0.001494,-0.009,0.048683,-0.382,0.001391,-0.008,-0.004473,-0.027,0.076882,-0.705,-0.045383,-0.35,-0.091386,-0.903,0.010178,-0.063,0.0
f1556118,0.009321,-0.058,-0.007854,-0.048,0.027497,-0.19,0.032829,-0.235,0.035422,-0.257,0.007445,-0.045,-0.034969,-0.253,-0.023062,-0.155,-0.033871,-0.244,0.035824,-0.261,-0.028674,-0.2,-0.033064,-0.237,-0.022065,-0.148,0.036141,-0.264,0.02236,-0.15,-0.006527,-0.04,-0.013022,-0.082,-0.011343,-0.071,-0.054915,-0.447,-0.052664,-0.423,-0.041259,-0.31,-0.059572,-0.497,-0.072143,-0.645,-0.014509,-0.093,-0.062608,-0.532,-0.053682,-0.434,-0.052613,-0.423,0.0
f1556018,-0.040802,-0.306,-0.038311,-0.283,-0.001963,-0.012,-0.002908,-0.017,-0.001199,-0.007,-0.007943,-0.049,0.043839,-0.335,0.040737,-0.305,0.010241,-0.064,0.106907,-1.139,-0.041087,-0.309,-0.047621,-0.372,0.001226,-0.007,0.120264,-1.364,0.047748,-0.373,-0.126599,-1.478,-0.114708,-1.268,-0.100615,-1.04,-0.071397,-0.636,-0.088981,-0.868,0.015041,-0.096,-0.058671,-0.487,-0.083585,-0.793,0.03596,-0.262,-0.056721,-0.466,-0.072487,-0.649,0.013775,-0.087,0.0
f1555918,0.031018,-0.219,-0.01015,-0.063,0.071435,-0.636,0.050523,-0.401,0.058241,-0.483,-0.006183,-0.037,-0.067846,-0.593,-0.036266,-0.265,-0.064826,-0.557,0.056755,-0.467,-0.054063,-0.438,-0.080291,-0.749,0.009072,-0.056,0.048391,-0.379,0.055886,-0.457,-0.032447,-0.231,-0.063754,-0.545,0.011395,-0.071,-0.081157,-0.761,-0.098103,-1.002,-0.009321,-0.058,-0.089682,-0.878,-0.117631,-1.318,0.014894,-0.095,-0.113023,-1.239,-0.11367,-1.25,-0.050036,-0.396,0.0
f1555818,-0.062889,-0.535,-0.082394,-0.777,0.023323,-0.157,0.059383,-0.495,0.065702,-0.567,-0.000369,-0.002,0.014878,-0.095,0.027974,-0.194,-0.02053,-0.136,0.064694,-0.556,-0.070125,-0.62,-0.052675,-0.423,-0.07506,-0.682,0.080694,-0.755,0.006492,-0.039,-0.148255,-1.901,-0.121073,-1.378,-0.148113,-1.898,-0.080022,-0.746,-0.075863,-0.692,-0.039924,-0.298,-0.077344,-0.711,-0.074482,-0.674,-0.03729,-0.274,-0.074867,-0.679,-0.06022,-0.505,-0.069159,-0.609,0.0
f1555718,0.052262,-0.419,0.031482,-0.223,0.044593,-0.342,0.007758,-0.047,0.010461,-0.065,-0.001557,-0.009,-0.045226,-0.348,-0.028885,-0.202,-0.041835,-0.316,0.013184,-0.083,-0.054012,-0.437,-0.076753,-0.703,-0.002879,-0.017,0.000809,-0.005,0.036358,-0.266,-0.020161,-0.133,-0.050285,-0.398,0.015081,-0.097,-0.053733,-0.434,-0.069457,-0.612,-0.0089,-0.055,-0.080598,-0.753,-0.097204,-0.988,-0.015324,-0.098,-0.104013,-1.093,-0.10408,-1.094,-0.053144,-0.428,0.0
f1555618,-0.045315,-0.349,-0.042877,-0.326,-0.016027,-0.103,0.003299,-0.02,0.00015,-0.001,0.006261,-0.038,0.043045,-0.327,0.044144,-0.338,0.009202,-0.057,-0.020412,-0.135,-0.049146,-0.387,-0.047022,-0.366,-0.025753,-0.176,-0.004896,-0.029,-0.047176,-0.367,-0.105803,-1.121,-0.099183,-1.018,-0.086964,-0.84,-0.029998,-0.211,-0.044577,-0.342,0.027576,-0.191,-0.015436,-0.099,-0.021978,-0.147,0.014837,-0.095,-0.017532,-0.114,-0.022651,-0.152,0.010396,-0.065,0.0
f1555518,0.04288,-0.326,0.003965,-0.024,0.066232,-0.574,0.044596,-0.342,0.059525,-0.497,-0.011142,-0.07,-0.068256,-0.598,-0.046722,-0.363,-0.052167,-0.418,0.052778,-0.424,-0.045458,-0.35,-0.078151,-0.721,0.018087,-0.118,0.03576,-0.26,0.073133,-0.657,-0.000829,-0.005,-0.041352,-0.311,0.037962,-0.28,-0.062249,-0.528,-0.081124,-0.76,-0.008464,-0.052,-0.094343,-0.946,-0.122664,-1.406,0.001887,-0.011,-0.127958,-1.502,-0.129883,-1.538,-0.057028,-0.47,0.0
f1555418,-0.067739,-0.592,-0.083237,-0.789,0.004768,-0.029,0.041413,-0.312,0.055569,-0.454,-0.014869,-0.095,0.037213,-0.273,0.038283,-0.283,0.013893,-0.088,-0.002326,-0.014,-0.055561,-0.454,-0.054887,-0.446,-0.035588,-0.259,0.004853,-0.029,-0.018513,-0.121,-0.098143,-1.002,-0.092918,-0.925,-0.0853,-0.817,-0.052246,-0.419,-0.065825,-0.569,0.002848,-0.017,-0.048424,-0.38,-0.054185,-0.439,-0.008448,-0.052,-0.032913,-0.235,-0.02786,-0.193,-0.023014,-0.155,0.0
f1555317,-0.011904,-0.075,-0.047185,-0.367,0.03106,-0.22,-0.043113,-0.328,-0.028238,-0.196,-0.033922,-0.244,-0.025376,-0.173,-0.001082,-0.006,-0.030082,-0.212,-0.062154,-0.526,0.00813,-0.05,-0.022227,-0.149,0.004304,-0.026,-0.052154,-0.418,-0.056472,-0.463,-0.009151,-0.056,-0.002334,-0.014,-0.010821,-0.067,-0.031134,-0.22,-0.026009,-0.178,-0.002426,-0.014,-0.007166,-0.044,0.006735,-0.041,0.004065,-0.024,-0.00573,-0.035,0.001475,-0.009,0.012642,-0.08,0.0
f1555118,-0.012275,-0.077,-0.030824,-0.218,0.008198,-0.05,-0.032155,-0.229,-0.02861,-0.199,-0.021647,-0.144,0.025954,-0.178,0.031486,-0.223,0.03307,-0.237,-0.024624,-0.167,0.142079,-1.775,0.0875,-0.847,0.071743,-0.64,-0.012546,-0.079,-0.034446,-0.249,0.093891,-0.939,0.089984,-0.882,0.051347,-0.409,0.083763,-0.796,0.080653,-0.754,0.040649,-0.305,0.084219,-0.802,0.081224,-0.762,0.032334,-0.231,0.0875,-0.847,0.09682,-0.982,0.046821,-0.364,0.0
f1555018,0.016913,-0.11,-0.010749,-0.067,0.029436,-0.206,-0.040926,-0.307,-0.037109,-0.272,-0.027377,-0.189,0.012701,-0.08,0.026764,-0.184,0.018764,-0.123,-0.044607,-0.342,0.062839,-0.534,0.004247,-0.025,0.021989,-0.147,-0.037849,-0.279,-0.037347,-0.274,-0.001869,-0.011,0.004263,-0.025,-0.010674,-0.066,-0.000521,-0.003,0.01548,-0.099,-0.023332,-0.157,0.014849,-0.095,0.030324,-0.214,-0.011052,-0.069,0.009676,-0.06,0.018259,-0.119,0.014894,-0.095,0.0
f1554918,-0.067169,-0.585,-0.060053,-0.503,-0.019468,-0.128,-0.035031,-0.254,-0.037616,-0.277,-0.017606,-0.115,0.064603,-0.555,0.06693,-0.582,0.020401,-0.135,-0.202968,-3.226,0.004077,-0.024,0.078872,-0.731,-0.103947,-1.092,-0.167489,-2.325,-0.225132,-3.873,-0.014671,-0.094,0.057524,-0.475,-0.054804,-0.446,0.066029,-0.571,0.104582,-1.102,-0.004239,-0.025,0.096563,-0.978,0.162579,-2.212,-0.061669,-0.521,0.153695,-2.017,0.205373,-3.293,-0.034611,-0.25,0.0
f1554618,0.031857,-0.226,0.002665,-0.016,0.053697,-0.434,0.018329,-0.12,0.021077,-0.14,-0.000647,-0.004,-0.060303,-0.506,-0.036284,-0.265,-0.061167,-0.515,-0.038852,-0.288,0.033266,-0.239,0.042617,-0.323,-0.017909,-0.117,-0.045959,-0.355,-0.009126,-0.056,0.240728,-4.367,0.213503,-3.525,0.196415,-3.048,-0.010549,-0.066,0.019393,-0.128,-0.07834,-0.724,-0.04356,-0.332,0.001603,-0.009,-0.123527,-1.422,-0.027295,-0.189,0.004473,-0.027,-0.080846,-0.757,0.0
f1554218,0.028903,-0.202,-0.009726,-0.06,0.069411,-0.612,0.020726,-0.138,0.025102,-0.171,-0.005009,-0.03,-0.060196,-0.504,-0.027749,-0.192,-0.074233,-0.671,-0.106347,-1.13,-0.056306,-0.462,-0.030282,-0.213,-0.100545,-1.039,-0.104143,-1.095,-0.081721,-0.768,0.124314,-1.436,0.120577,-1.369,0.083075,-0.787,-0.072085,-0.644,-0.027965,-0.194,-0.125699,-1.461,-0.086244,-0.83,-0.026979,-0.186,-0.160029,-2.155,-0.069772,-0.616,-0.03401,-0.245,-0.109751,-1.185,0.0
f1553818,0.022348,-0.15,-0.016749,-0.108,0.069496,-0.613,0.02034,-0.135,0.026572,-0.183,-0.008378,-0.051,-0.055951,-0.458,-0.023893,-0.162,-0.072579,-0.65,-0.131505,-1.569,-0.082759,-0.782,-0.049943,-0.395,-0.126886,-1.483,-0.125921,-1.465,-0.108731,-1.169,0.088884,-0.867,0.094504,-0.948,0.046987,-0.365,-0.089374,-0.874,-0.040344,-0.302,-0.139299,-1.719,-0.09568,-0.965,-0.030565,-0.216,-0.171394,-2.416,-0.076891,-0.705,-0.039369,-0.293,-0.115901,-1.288,0.0
f1553218,-0.007111,-0.043,-0.006832,-0.041,-0.002735,-0.016,0.010282,-0.064,0.009226,-0.057,0.00613,-0.037,-0.001594,-0.009,-0.001353,-0.008,-0.002371,-0.014,0.031638,-0.225,0.142728,-1.788,0.138032,-1.694,0.012893,-0.081,0.031696,-0.225,0.02178,-0.146,0.031937,-0.227,0.026467,-0.182,0.017856,-0.116,0.102844,-1.075,0.113431,-1.246,-0.003172,-0.019,0.055041,-0.448,0.011885,-0.075,-0.002726,-0.016,0.069852,-0.617,0.070757,-0.628,0.00714,-0.043,0.0
f1553118,-0.006438,-0.039,-0.006469,-0.039,-0.001937,-0.011,0.009693,-0.06,0.007887,-0.048,0.007086,-0.043,-0.002749,-0.016,-0.001496,-0.009,-0.004579,-0.027,0.027406,-0.19,0.17283,-2.45,0.172172,-2.435,0.014082,-0.09,0.027883,-0.193,0.017615,-0.115,0.051159,-0.407,0.043464,-0.331,0.033068,-0.237,0.122556,-1.404,0.141449,-1.762,-0.015781,-0.102,0.073473,-0.662,0.018094,-0.118,-0.017868,-0.116,0.09852,-1.008,0.109571,-1.182,0.005624,-0.034,0.0
f1552718,0.005938,-0.036,0.000112,-0.001,0.011766,-0.074,0.000765,-0.004,0.00132,-0.008,-0.001201,-0.007,-0.005181,-0.031,-0.000267,-0.002,-0.010639,-0.066,-0.013148,-0.083,-0.207397,-3.35,-0.15961,-2.146,-0.03038,-0.214,-0.011636,-0.073,-0.014244,-0.091,-0.03082,-0.218,-0.021717,-0.145,-0.033159,-0.238,-0.169812,-2.379,-0.134589,-1.627,-0.14521,-1.838,-0.156157,-2.07,-0.014376,-0.092,-0.163149,-2.225,-0.174656,-2.494,-0.135154,-1.638,-0.025701,-0.176,0.0
f1552318,0.006973,-0.042,0.001988,-0.012,0.009989,-0.062,-0.003994,-0.024,-0.003518,-0.021,-0.002462,-0.015,-0.00341,-0.02,0.00105,-0.006,-0.008295,-0.051,-0.025773,-0.177,-0.188792,-2.847,-0.138842,-1.71,-0.029511,-0.207,-0.023897,-0.162,-0.024544,-0.167,-0.031448,-0.223,-0.021051,-0.14,-0.033151,-0.238,-0.111486,-1.214,-0.064455,-0.553,-0.117861,-1.322,-0.096158,-0.972,-0.005857,-0.035,-0.121833,-1.392,-0.113831,-1.253,-0.093615,-0.935,-0.015145,-0.097,0.0
f1551918,0.005365,-0.032,-0.000438,-0.003,0.010953,-0.068,-0.001671,-0.01,-0.000579,-0.003,-0.002883,-0.017,-0.003536,-0.021,0.001002,-0.006,-0.00868,-0.053,-0.018963,-0.124,-0.219762,-3.71,-0.169349,-2.368,-0.031308,-0.222,-0.016905,-0.11,-0.020111,-0.133,-0.035816,-0.261,-0.025814,-0.177,-0.036921,-0.271,-0.159138,-2.135,-0.118484,-1.333,-0.135353,-1.642,-0.142126,-1.776,-0.012469,-0.079,-0.144913,-1.832,-0.153738,-2.017,-0.124774,-1.444,-0.02041,-0.135,0.0
f1549918,0.010419,-0.065,0.009962,-0.062,0.001658,-0.01,-0.002565,-0.015,-0.003274,-0.019,0.001076,-0.006,-0.004069,-0.024,-0.003514,-0.021,-0.001336,-0.008,-0.000729,-0.004,-0.151461,-1.969,-0.200325,-3.154,-0.000138,-0.001,-0.003586,-0.021,0.005651,-0.034,-0.021022,-0.14,-0.024342,-0.165,-0.011624,-0.073,-0.128195,-1.507,-0.151004,-1.959,-0.018721,-0.123,-0.116986,-1.307,-0.020679,-0.137,0.061357,-0.517,-0.191964,-2.929,-0.239601,-4.33,0.002065,-0.012,0.0
f1549018,0.049731,-0.393,0.020965,-0.139,0.053963,-0.437,0.018927,-0.124,0.018472,-0.121,0.009435,-0.058,-0.070675,-0.627,-0.045451,-0.35,-0.067238,-0.586,-0.011544,-0.072,0.03324,-0.238,0.032966,-0.236,-0.004559,-0.027,-0.028671,-0.2,0.035747,-0.26,0.243433,-4.457,0.208014,-3.368,0.203895,-3.252,-0.01945,-0.128,0.007941,-0.049,-0.086521,-0.834,-0.053688,-0.434,-0.015433,-0.099,-0.118508,-1.333,-0.048166,-0.377,-0.020875,-0.139,-0.08298,-0.785,0.0
f1548618,0.042223,-0.319,0.014344,-0.091,0.050904,-0.405,0.019793,-0.131,0.018959,-0.124,0.010248,-0.064,-0.067838,-0.593,-0.042617,-0.323,-0.066511,-0.577,-0.027418,-0.19,0.0356,-0.259,0.041388,-0.311,-0.013837,-0.088,-0.040988,-0.308,0.016339,-0.105,0.249212,-4.651,0.21801,-3.658,0.201565,-3.188,-0.01322,-0.084,0.018048,-0.118,-0.089613,-0.877,-0.045787,-0.354,-0.001388,-0.008,-0.125799,-1.463,-0.034873,-0.252,-0.003481,-0.021,-0.083943,-0.798,0.0
f1548018,0.003645,-0.022,0.002749,-0.016,0.002128,-0.013,0.004887,-0.029,0.0044,-0.026,0.002891,-0.017,-0.002525,-0.015,-0.001572,-0.009,-0.002731,-0.016,0.014108,-0.09,-0.156252,-2.072,-0.179736,-2.618,-0.009299,-0.057,0.013727,-0.087,0.009671,-0.06,-0.039668,-0.296,-0.039026,-0.29,-0.033796,-0.243,-0.141235,-1.758,-0.16147,-2.187,-0.042625,-0.323,-0.13369,-1.61,-0.023239,-0.157,0.013064,-0.083,-0.199824,-3.14,-0.226798,-3.924,-0.006493,-0.039,0.0
f1547918,0.008418,-0.052,0.008044,-0.049,0.002046,-0.012,0.002414,-0.014,0.003196,-0.019,0.000979,-0.006,-0.006187,-0.037,-0.006991,-0.042,-0.001142,-0.007,0.021452,-0.143,0.018152,-0.119,-0.053691,-0.434,0.013153,-0.083,0.017732,-0.115,0.024146,-0.164,0.006011,-0.036,-0.00131,-0.008,0.007489,-0.046,-0.039659,-0.295,-0.080862,-0.757,0.018981,-0.125,-0.075862,-0.692,-0.017205,-0.112,0.07379,-0.666,-0.124522,-1.44,-0.173392,-2.464,0.005364,-0.032,0.0
f1556218,-0.058215,-0.482,-0.063943,-0.547,-0.001136,-0.007,-0.026073,-0.179,-0.017331,-0.113,-0.022427,-0.15,0.057248,-0.472,0.059297,-0.494,0.011015,-0.069,-0.04189,-0.316,0.00918,-0.057,0.033075,-0.237,-0.021269,-0.142,-0.02286,-0.154,-0.071022,-0.631,-0.033478,-0.24,-0.008617,-0.053,-0.047069,-0.366,0.035264,-0.256,0.043818,-0.335,0.021922,-0.147,0.027815,-0.193,0.042321,-0.32,0.003769,-0.022,0.072271,-0.647,0.082246,-0.775,0.025601,-0.175,0.0
f1556318,-0.032988,-0.236,-0.041601,-0.313,0.006927,-0.042,-0.002017,-0.012,0.013676,-0.087,-0.029247,-0.205,0.033858,-0.244,0.027157,-0.188,0.02233,-0.15,0.024792,-0.169,-0.033594,-0.241,-0.031356,-0.222,-0.025622,-0.175,0.036963,-0.271,-0.014407,-0.092,-0.066123,-0.572,-0.059077,-0.492,-0.058898,-0.49,-0.041907,-0.316,-0.052886,-0.425,0.003935,-0.023,-0.037494,-0.276,-0.039769,-0.296,-0.010477,-0.065,-0.030644,-0.216,-0.030936,-0.219,-0.01379,-0.088,0.0
f1556419,0.032585,-0.233,-0.016416,-0.106,0.047321,-0.369,-0.034514,-0.249,-0.006394,-0.039,-0.049892,-0.394,-0.020345,-0.135,-0.002923,-0.017,-0.006995,-0.043,-0.121853,-1.392,-0.012597,-0.079,-0.040962,-0.308,-0.057844,-0.478,-0.111602,-1.216,-0.10024,-1.034,0.03111,-0.22,0.03436,-0.248,0.016334,-0.105,-0.064657,-0.555,-0.029922,-0.21,-0.098426,-1.007,-0.051654,-0.413,-0.010417,-0.065,-0.094554,-0.949,-0.035486,-0.258,-0.008468,-0.052,-0.058477,-0.485,0.0
